"GENE_SYMBOL","GSM3461245","GSM3461253"
"C6orf165",4.86493855360035,4.82437423773376
"C6orf203",6.28592803162509,6.48361377623872
"C6orf25",4.6106772261701,5.01668200046795
"C6orf47",8.66206354187561,9.11567629155589
"C6orf48",11.521185064889,12.1909755225594
"C6orf52",7.19507006852828,6.45493801801417
"C6orf62",10.442293462067,10.9958175589148
"C6orf89",7.53295149890971,7.54807289262804
"C7",6.49491672858419,4.80510734479122
"C7orf25",7.5938994528675,7.83569105154838
"C7orf26",9.07800247107144,8.80357984872362
"C7orf43",6.73335042247732,6.77428420267472
"C7orf49",7.73544168084385,7.72874146221238
"C7orf50",11.5783229883451,11.0138739254571
"C7orf55",8.87469923128357,10.0764977939224
"C8orf33",10.382783577783,9.95285620561937
"C8orf37",12.2111219631507,11.654063691826
"C8orf4",4.62116013570629,8.16562567779093
"C8orf44",5.34152513728048,4.65181982249261
"C8orf46",5.928971747346,4.4491283478583
"C8orf48",8.08375645299841,7.11236359438754
"C8orf58",6.37219901421742,6.66976799294922
"C8orf59",9.88312911155199,10.1340358786219
"C8orf76",9.5726434063196,10.7039845706369
"C9orf114",7.82978671393815,9.12649976883088
"C9orf116",5.19704566328382,6.89073716228929
"C9orf142",9.74961191286126,9.78529064691744
"C9orf156",7.45722522470529,7.78346005359394
"C9orf16",6.72585744227694,7.68710646568135
"C9orf3",6.50996511533742,6.08880769314689
"C9orf40",6.23743769240102,6.75153121084468
"C9orf50",5.08223006721446,5.94766136331219
"C9orf57",5.09024216390274,4.97220001431159
"C9orf64",5.93529994096251,7.50909936494196
"C9orf66",4.45673496385635,4.56710810979931
"C9orf69",8.85857837450185,9.43635771393694
"C9orf72",5.3098697316576,6.37924103075837
"C9orf78",9.32373141619175,10.1805353437919
"C9orf85",5.83435850113173,5.55720958786097
"C9orf89",8.67627237764934,9.3353474732112
"C9orf9",4.78666615844775,7.09009239769214
"C9orf91",7.44947585948164,7.2903885453537
"CA11",7.25062481489128,5.98891478023437
"CA12",7.56434889295988,8.95162168075574
"CA13",5.12585694710963,5.74418705847621
"CA14",8.9162678957027,5.22228616112528
"CA2",5.79784759292546,5.94908176021536
"CA4",4.77314622863591,4.50192488347578
"CA5B",5.31895195373304,6.19567638864304
"CA9",4.49707412198496,9.97958480346884
"CAB39",10.7722123271129,10.5564564782891
"CAB39L",7.03253937336289,6.1528667265196
"CABIN1",8.11212814878034,7.47008289389663
"CABLES1",10.7989127634817,6.52566909568134
"CABLES2",7.07084749449519,5.09574929644025
"CABP4",4.86801467271197,6.97123186504156
"CABYR",7.06211069033136,7.04184517462391
"CACHD1",5.41548042045243,6.05691449254326
"CACNA1A",4.5389654837548,4.96627226673225
"CACNA1C",4.84969855594847,4.64879875869507
"CACNA1D",4.99457781845211,4.65161212736586
"CACNA1H",4.5212252972284,4.33605797362076
"CACNA1I",4.86771109828094,4.660183437463
"CACNA1S",4.9000556221438,5.00595959710544
"CACNA2D4",4.63086816118012,7.06232346601093
"CACNB1",4.72170802841421,5.0210115185263
"CACNB3",8.0126086124955,9.04845902551829
"CACNG1",5.30497937559801,4.98798329208803
"CACYBP",8.24856656699651,9.19918444277056
"CAD",8.44073584859026,8.21325059222076
"CADM1",7.04038714815502,8.06246190387709
"CADM3",4.52110980916967,4.56341616600933
"CADM4",8.01934224714274,8.521090436827
"CADPS",5.44231432368664,5.50117537422377
"CADPS2",5.85904969188775,5.46645443517662
"CALB2",4.89725132454281,4.95614501940424
"CALCA",4.57275557447216,4.58493072104414
"CALCOCO1",6.28498422615355,6.60283513172461
"CALCOCO2",6.52051489372074,6.11554958730216
"CALCRL",4.86473722577959,4.95818441985893
"CALD1",9.75897776530129,9.97436109596449
"CALHM2",7.32854424071746,6.38960979566972
"CALM1",12.2224536407186,11.4703700769401
"CALM2",12.7414753604783,12.7017153082276
"CALM3",11.9875196055377,12.7288282648386
"CALML4",7.41697422096001,6.4619407979065
"CALML5",5.18423706470925,4.63005521352684
"CALN1",6.66398407163449,6.43849615021368
"CALR",10.7920155112247,10.780967303763
"CALU",11.3928343222505,10.6772674286626
"CAMK1",8.39273599742393,7.43211850111324
"CAMK1D",4.94738758166984,4.61743769652657
"CAMK1G",5.50342045635212,5.42487795008261
"CAMK2A",6.35349667135345,4.58508180940974
"CAMK2B",4.70523350708896,5.3674824295895
"CAMK2D",7.21644224550295,8.12332476108341
"CAMK2G",6.99634534647789,7.70558310413876
"CAMK2N1",9.02891580353507,10.133252111402
"CAMKK2",7.73336809707815,7.31712331410994
"CAMLG",10.2764191376722,10.939577193594
"CAMSAP1",6.85467192964651,7.82872124669242
"CAMTA1",4.83679315404773,4.54230467278373
"CAMTA2",4.92645228989924,5.00752601412466
"CAND1",8.09410914802261,8.09127584326283
"CAND2",7.80066470924355,7.8435719309276
"CANT1",8.35252094443734,8.92212334780826
"CANX",9.16997303815909,9.05227494232035
"CAP1",13.218518109508,12.8477606155845
"CAP2",7.41479793378496,7.22370527956599
"CAPG",11.0110985318643,6.9888258721842
"CAPN1",8.08799308863236,8.6509546796379
"CAPN11",6.46484088675668,5.23327875607103
"CAPN12",5.25916178493826,5.64057539953054
"CAPN2",7.0928593320249,7.1755858675407
"CAPN3",11.1255400069268,7.29007719066175
"CAPN5",9.29908430567448,10.1828238067498
"CAPN6",5.47503285629515,5.23227623216908
"CAPN7",6.74844178301629,5.8384112661333
"CAPNS1",11.0666839434392,10.8984766475442
"CAPRIN1",8.17641737215074,8.89605082870404
"CAPRIN2",8.26306131105562,7.65617705679443
"CAPS",7.49519114741765,8.30399886677539
"CAPS2",6.87786948896002,6.84647287232966
"CAPZA1",5.17907849375352,5.41102714648859
"CAPZA2",10.9932415315559,10.4123035630841
"CAPZB",10.9983792626245,10.1908624183848
"CARD10",7.05647427207611,7.25062481489128
"CARD11",6.08911931234349,5.20289861153064
"CARD14",7.01610135117735,6.49128661605656
"CARD16",6.72921396197683,4.92014140236993
"CARD6",4.54394531221607,4.95982303455209
"CARD8",7.34981524552998,7.00053346313082
"CARD9",6.6988159529724,7.63712562801231
"CARHSP1",11.1339097641812,11.139947495006
"CARKD",8.33292673375444,8.87781981498624
"CARM1",10.3955913806284,10.532262258231
"CARS",8.90394641652562,8.91353768228061
"CARS2",7.2053361968103,6.98646110008145
"CASC3",8.48375552580437,8.981484168607
"CASC4",6.10164554554882,6.31359898057704
"CASC5",5.80916865900604,5.05598438083826
"CASD1",5.6043487346704,5.30612778692049
"CASK",6.76328116483248,7.32557034791758
"CASKIN2",5.27117055825502,4.99570137447088
"CASP1",9.68528222968613,7.61477166604047
"CASP2",10.861260444877,10.5596647873468
"CASP3",9.86327085617514,9.84077062217379
"CASP4",9.0221346577553,10.0643539917473
"CASP6",6.91867769166836,7.8114606849604
"CASP7",6.4207047029207,6.92480085675908
"CASP9",7.8402710449739,7.56722370081229
"CASQ1",4.55068996010472,4.89912981625958
"CASQ2",7.93966753106191,4.4953185271388
"CAST",7.95661956728445,8.23951546920695
"CASZ1",6.30936315848068,6.39260395280189
"CAT",9.48959603689185,8.745048541329
"CATSPER1",4.50901782478592,5.89307624377136
"CATSPER2",10.9564235316958,10.2229669887523
"CAV1",11.0743476470885,11.3982103567771
"CAV2",6.59856755128016,7.75892892387124
"CBFA2T2",6.93534445879468,6.5309613207597
"CBFB",8.75726931837544,9.05901085578095
"CBL",6.48386975243991,7.60222672764965
"CBLB",7.9597262821037,8.75356261721297
"CBLL1",7.85724359645592,8.61183966810631
"CBLN3",6.2314843627582,6.44070146613807
"CBR1",8.13756888983782,7.56934403754004
"CBR3",10.2305740422116,7.9121732532285
"CBR4",6.56692668329064,6.97317935649171
"CBS",7.39969695870016,8.06798852409513
"CBWD3",5.76024173912321,6.34003818252424
"CBWD5",5.84367731350624,6.79154802996626
"CBX1",7.37174458119449,7.2340390912279
"CBX2",6.76085857504185,7.9409448036076
"CBX3",8.79262402220603,9.20747793204331
"CBX4",8.57948746330223,7.68798916022722
"CBX5",9.532506458643,9.03396877970982
"CBX6",9.95285620561937,8.62142022426673
"CBX7",7.41323186639808,5.85259551538629
"CBX8",5.88126630156746,5.23239843223269
"CBY1",9.74642330438433,9.27272641807659
"CBY3",4.55736533583927,4.95169312701938
"CC2D1A",7.38800745872232,6.18436374344852
"CC2D1B",5.66341843560499,5.82967396553676
"CC2D2A",6.18562332313372,6.33958063682354
"CCBE1",9.80644953867387,8.96221604118315
"CCBL1",6.18344366210229,6.98592160021819
"CCBL2",7.85701742021026,8.49373382196796
"CCDC101",7.54853811157682,6.49575128677514
"CCDC102A",6.91283245515003,8.88815743569957
"CCDC103",4.6892229989624,5.59324096864303
"CCDC106",9.09040174792295,9.90803694601892
"CCDC107",6.31201484825094,6.00106149258951
"CCDC109B",9.90466600255819,9.99109688161767
"CCDC112",5.80394666585493,7.33372962198573
"CCDC115",8.79563406888321,8.19987013316794
"CCDC117",8.13080785626004,8.00451880285129
"CCDC12",9.79126760082339,9.22938473892369
"CCDC120",5.63326699728927,5.93662493467859
"CCDC121",5.03751754894804,5.12078482259658
"CCDC124",7.35424126237583,6.89254802784093
"CCDC125",9.21618993552807,8.25462261771751
"CCDC126",4.48224668692157,5.64708252088633
"CCDC127",6.63532796328283,7.25478987128388
"CCDC13",4.76816663657191,4.47044935878137
"CCDC130",10.2142324704103,9.8560262329854
"CCDC134",5.83447249791513,5.20641059998329
"CCDC136",6.62968641127064,5.90328323052769
"CCDC137",5.44199644862066,5.91085194413507
"CCDC138",5.5991008308673,6.2327513549182
"CCDC14",10.155854893826,9.42256760099856
"CCDC144A",4.4292283183889,4.67772919923039
"CCDC146",5.34955597513947,4.51984720982359
"CCDC149",5.12492028898301,4.45084831321996
"CCDC15",7.58127108852692,5.94795038178443
"CCDC151",5.26560367690959,6.07637063900669
"CCDC152",4.96397732998327,6.20657724981791
"CCDC18",6.66781189862189,6.28627895486687
"CCDC22",7.01384777316704,6.93153437349358
"CCDC24",7.60983221123445,7.62652973387332
"CCDC25",9.04089538634951,9.41968258317107
"CCDC27",4.86022093962432,5.1592724899005
"CCDC28A",8.29114181801354,9.10727287034901
"CCDC28B",8.12190064097731,8.37992665643497
"CCDC3",4.91211199441955,4.60746703961311
"CCDC33",4.82935013341349,4.68594575699675
"CCDC34",9.95844429769948,9.8172099888378
"CCDC43",7.68148257111292,7.40827869127811
"CCDC47",7.396550147057,6.59502786257572
"CCDC50",10.7027792077515,10.5708721120148
"CCDC51",7.82163075182448,8.13535021739837
"CCDC53",9.26378744239817,9.16030158191739
"CCDC57",4.8945401872437,5.01019725220081
"CCDC58",8.54735326853044,8.35511024145286
"CCDC59",9.8705602856999,9.68635814000881
"CCDC6",9.99007317910058,9.95715002287373
"CCDC61",4.92857600402728,4.90797458210828
"CCDC66",6.62703571349342,6.05183471066455
"CCDC69",5.58167855457194,5.2173352545238
"CCDC71",8.09450137248281,8.67627237764934
"CCDC74A",4.55501969568458,5.56558049637149
"CCDC74B",4.80884431045105,5.59619234653922
"CCDC77",9.37951227395883,8.5471118858507
"CCDC8",5.6394805402972,6.19286682584261
"CCDC81",4.45142254307099,4.8454553898076
"CCDC84",6.63957486852114,6.37057285203874
"CCDC85B",6.94995844805194,7.64999181192125
"CCDC86",8.12635270716607,9.35329620312656
"CCDC88A",6.61704682628774,6.22574102769033
"CCDC88B",5.54913249500186,4.88627591757907
"CCDC88C",6.0063325209329,6.17648654298635
"CCDC89",4.41482349471833,5.31771787142267
"CCDC9",5.34765632104759,4.91520626918136
"CCDC90B",9.27430448273633,10.9039403874806
"CCDC91",6.51862225796087,7.28534228207085
"CCDC92",9.46319835910927,8.98205360395061
"CCDC93",8.96832488035384,8.39657159929304
"CCDC94",6.50597546567425,6.18174127984208
"CCDC96",5.46186356253015,4.8756035795686
"CCDC97",7.96589178516583,8.86540844733229
"CCHCR1",6.05338078796377,5.36160071224613
"CCL13",10.4940044624499,5.65128904511883
"CCL14",6.58602380152263,4.8044461538621
"CCL15",6.49185513572489,4.91567688725561
"CCL18",7.06093786391972,4.78475716104951
"CCL19",7.71411786175552,4.7991148773856
"CCL2",10.0298372363823,10.7183710018375
"CCL20",4.86327925097399,8.482291192293
"CCL21",4.40715835561484,4.63895829536199
"CCL23",6.90352048402774,6.91064727689167
"CCL26",5.66254556924412,4.96996369717687
"CCL28",6.26299167475058,5.93529994096251
"CCL3",7.53809547197259,8.12390085279598
"CCL3L1",7.34514537507957,7.45665716744105
"CCL3L3",8.60286455338673,8.75409303011113
"CCL4L2",7.97483683388378,7.67809782204968
"CCL5",10.9211348470206,9.41770150724726
"CCL8",9.12816758639883,9.63288162879216
"CCM2",10.8016794635968,10.2142324704103
"CCNA2",8.64160339151854,7.97657036163996
"CCNB1",7.09040536673201,7.1793902146431
"CCNB1IP1",9.6055262597197,10.2520778865611
"CCNB2",10.9728970613638,9.3564974603133
"CCNC",8.50375272350554,8.4635573918581
"CCND1",14.4301788350252,12.1521408030332
"CCND2",8.46530603959655,6.5521450811605
"CCND3",11.5089830111577,10.8743632294708
"CCNDBP1",10.2577398092265,10.596470950927
"CCNE1",7.26276273948945,7.21385309984777
"CCNE2",7.04622244098197,6.72921396197683
"CCNF",9.51159679300291,8.38751578247384
"CCNG1",9.18542517044772,10.2190350760277
"CCNG2",5.54775393758807,7.04622244098197
"CCNH",6.56533731731595,7.7579960247592
"CCNI",13.0409261628069,12.845597768632
"CCNI2",5.30595449306935,5.20574583511203
"CCNJL",6.53610235805765,6.71650399577697
"CCNK",9.92177515033434,9.10034680131752
"CCNL1",8.87575017791538,8.23421771577944
"CCNL2",5.52073740467057,6.48746115531126
"CCNO",7.7841486252073,6.83452603034864
"CCNT1",6.96357052146411,6.3370091987427
"CCNT2",6.96814559093154,6.99982302361063
"CCNY",8.62775459121954,8.982904127999
"CCNYL1",7.00839723669059,6.58634242677917
"CCPG1",9.38251900127893,7.93365489167331
"CCR1",7.13761857728694,6.87670969237156
"CCR10",6.25440951924232,5.33818606884676
"CCR2",5.89156750956346,5.00795499130706
"CCR6",14.2808579822015,13.9526158838707
"CCR7",6.23556577020121,4.58621678638553
"CCR9",5.13805734239105,5.18561328098282
"CCRL2",5.03706509229349,4.78766809643294
"CCS",9.09931466646936,7.67532308925979
"CCT2",10.3543600862046,11.7301352593792
"CCT3",10.9008588468113,11.4743893201507
"CCT4",6.85962757842661,7.52584610591969
"CCT5",7.1793902146431,6.94841511572985
"CCT6A",9.68499192823579,8.65127026485349
"CCT6B",5.90266864498448,5.70460336216308
"CCT7",11.7264057439543,12.5640884193148
"CCT8",11.2313525710665,11.8298944805263
"CD109",7.34199934456372,7.07609438039909
"CD14",12.5730478450072,13.0764421426928
"CD151",12.3031287198763,13.260003882706
"CD163",9.66831199137919,10.8711427705898
"CD163L1",5.87291787582168,5.81086652773644
"CD164",5.29841788540506,5.78977825030678
"CD180",4.34353689532798,4.44480881889349
"CD19",5.24971297907668,4.48480496055258
"CD1A",4.53507222952633,4.6873686526216
"CD1C",5.87075909817841,4.51257185471238
"CD1D",5.7082588266237,5.92155756269131
"CD1E",5.04473692338494,4.84084159220009
"CD2",7.75967110776046,6.0024416351832
"CD200",7.03950219318732,5.2542385414786
"CD209",6.77398841568286,7.07431156881447
"CD22",5.63057714393203,4.54647434973287
"CD24",4.48871961342753,10.0356433990563
"CD244",4.55587780597663,4.61675319782755
"CD247",7.588618021332,5.54011322726011
"CD248",8.19868768412943,9.54699577115537
"CD27",6.91218061508224,4.79658381689679
"CD276",10.8344232878592,10.7538388705518
"CD28",4.76042361351442,5.18724916613284
"CD2AP",5.89281194977834,6.89781761998755
"CD2BP2",10.7165568284498,11.044256707801
"CD300A",6.65350603313776,6.99913817321946
"CD300C",6.2363790543476,5.94062563596288
"CD300LF",6.4941637862412,5.13888118671634
"CD300LG",5.03855222580551,4.47399806678823
"CD302",5.28657906025881,6.12869890626583
"CD320",10.8726656847815,10.1201815542471
"CD33",6.2822433435845,7.13301208506796
"CD34",8.32726798006727,6.94252986032893
"CD36",7.9488693370673,7.59686568204183
"CD37",6.20557458139926,5.46684212637896
"CD38",5.89249406660552,5.89911157317769
"CD3D",8.10549700222738,5.59608950080666
"CD3E",5.36918161857724,4.5344701488357
"CD3EAP",5.28156607634125,6.02585205175507
"CD3G",5.80454916195552,5.01851697996344
"CD4",7.63459507698121,7.81269978496227
"CD40",6.29269819533374,5.78502356821507
"CD44",11.9825954774721,12.3443622007578
"CD46",9.04160612166011,9.39871507096101
"CD47",8.99343405986039,8.5501521921545
"CD48",7.02778006328843,7.05926256547548
"CD5",5.05947424342812,4.41103783475191
"CD52",10.3930418614027,7.18457069993484
"CD53",8.07117829589048,7.73893667567792
"CD55",7.36604903035591,7.18140264138462
"CD58",9.07754626823893,9.16805936057553
"CD59",8.745048541329,8.9610414830651
"CD6",6.42982565999702,5.5511853123775
"CD63",13.3587240410222,11.7366336018916
"CD68",11.6412135710265,11.2416859126473
"CD69",5.80563580745487,6.0666613818819
"CD7",6.67898365164668,5.13029633504135
"CD70",5.47348582338665,5.36464765616657
"CD72",7.25654563925621,6.30920015800235
"CD74",13.0095683821433,10.428432357068
"CD79A",6.61139265742526,4.7328516199906
"CD79B",7.20931717182843,6.97016801715642
"CD80",4.79901920055932,4.70009911163653
"CD81",14.1964441597579,14.3338710856272
"CD82",8.86741932337363,7.50084004048755
"CD83",8.77936193319188,8.18047490906683
"CD84",6.99885473451547,5.97133357164465
"CD86",8.61968528446518,8.18333594025319
"CD8A",8.09941671677462,5.1910015300262
"CD9",8.5398922238838,8.21482950707699
"CD93",8.19961625093742,9.83349712989463
"CD96",6.31642620271321,4.89118611650858
"CD99",11.3690034886032,10.2577398092265
"CD99L2",10.871937454752,10.0756630233748
"CDA",4.65667374045335,5.25853189058234
"CDAN1",12.5097083471869,11.7787201394678
"CDC123",9.21900228412368,9.78227340277504
"CDC14A",5.63780494744099,5.35346536838869
"CDC14B",6.69031419252613,7.50059795774504
"CDC16",11.4619829465014,11.2360693082049
"CDC20",11.6792948460577,10.7122780316221
"CDC23",8.5196222940597,9.08817722036349
"CDC25A",8.6897867884174,7.22633183423691
"CDC25B",11.7181303418691,10.1660743700092
"CDC25C",6.73847590252539,6.1455431751255
"CDC26",9.09818181827845,10.2636407423016
"CDC34",8.4430637117446,8.0866013647008
"CDC37",12.7667753857203,13.3626560449128
"CDC40",8.4240924894539,8.75319370971295
"CDC42",9.70021575202452,9.72581026202652
"CDC42BPA",8.25441990800712,7.17755447336785
"CDC42BPB",8.13264628772262,7.98577056373025
"CDC42EP1",6.43577226343432,6.82573678268281
"CDC42EP2",5.18942866303267,7.43567842010349
"CDC42EP4",9.69013026906756,10.4612905023461
"CDC42EP5",6.6386531372926,9.25345952181622
"CDC42SE1",8.68671313084127,9.29024196139252
"CDC42SE2",7.07345157838338,7.01358339994515
"CDC5L",6.95963755193983,8.12943021127846
"CDC7",7.9685331670217,7.55954220502508
"CDCA2",8.67376447871109,6.82261760045788
"CDCA3",8.34864698535752,6.74704911714886
"CDCA4",9.24073653043781,9.4043478884276
"CDCA5",9.98858211703932,9.40839657477267
"CDCA7",9.29963934058793,9.73173412650986
"CDCA7L",6.77804334483014,6.38041027257313
"CDCA8",8.99369054757917,7.65042595061596
"CDCP1",9.78529064691744,9.06354842787793
"CDH1",9.95546939098532,4.51374577666217
"CDH11",7.70784045020704,5.73235669100792
"CDH13",4.53753282460295,6.59046856145321
"CDH15",5.24661019136233,5.33059571075567
"CDH19",8.6102046969452,9.59668171535079
"CDH2",6.3061908875788,12.6835980702352
"CDH20",6.18824326027926,4.81559781724564
"CDH23",4.81224679713495,5.28063265678683
"CDH24",5.05139507969399,4.84601877731414
"CDH26",4.76225515841278,4.8151070506706
"CDH3",9.5450908496547,7.86185892355369
"CDH5",6.43254588905692,5.83864666135386
"CDH6",4.62559169020553,5.82473609394664
"CDIPT",9.22710524032989,8.02965771931868
"CDK10",10.0805607891212,9.66478479679162
"CDK2",12.4462044878684,9.50400020037117
"CDK2AP1",13.176635349889,12.8112964649459
"CDK2AP2",10.8008717971051,7.39936175210377
"CDK3",4.71725111966971,4.84009768710003
"CDK4",11.2935350163098,11.4847481143654
"CDK5",8.50406222963212,8.80293327803014
"CDK5R1",8.50633019235072,8.12911709289787
"CDK5R2",4.69780946921597,4.53441774091965
"CDK5RAP1",9.21097772047115,8.74363643892975
"CDK5RAP2",9.31822897326987,10.5167303950749
"CDK5RAP3",10.859378977086,9.83916894739713
"CDK6",7.92750799650715,9.76870317005188
"CDK7",8.67173862230765,9.48464899344656
"CDK8",4.44383198190765,4.9385323935431
"CDK9",8.29445238993577,9.1625568870486
"CDKAL1",5.56694436093608,6.55745230338934
"CDKL1",4.82855656518683,4.88500402245547
"CDKL2",6.83755022185524,4.55341372513806
"CDKL3",5.55075948464968,6.17743557124014
"CDKN1A",9.42411401718566,12.114323342156
"CDKN1B",8.07696482337409,6.36979327356534
"CDKN1C",7.17995425175029,6.50956885314595
"CDKN2A",4.70327057406291,4.81739221220089
"CDKN2AIP",6.76057279606948,6.57070406874836
"CDKN2AIPNL",13.1842771866786,12.1028706942016
"CDKN2B",5.06947303106317,10.9618048612328
"CDKN2C",6.00106149258951,7.43288968461357
"CDKN2D",9.02652864094819,6.97621478847237
"CDKN3",9.70724158753101,7.6272338537753
"CDO1",4.97389204600292,4.72267729603023
"CDON",4.80757204996652,5.09414027542727
"CDR2",8.6053826898323,8.18168792594129
"CDR2L",7.26716963882453,9.48170075826505
"CDRT4",6.31615144844863,6.71558744883086
"CDS1",4.3159745000287,4.43510847964683
"CDS2",8.44102700065779,6.76037718829826
"CDT1",9.48432530340632,8.34461113169239
"CDV3",9.33295273050422,9.38627136313039
"CDYL",6.55084773366675,6.97474082707629
"CDYL2",4.99083529758288,4.96575214264792
"CEACAM1",10.2886200098028,6.62283087832188
"CEACAM21",4.84916641828449,4.5428265729853
"CEACAM4",4.57591507963702,4.71230642232492
"CEBPA",7.84477906063247,5.68173628961989
"CEBPB",12.0788083616814,12.1174590678323
"CEBPD",9.47627389278406,9.54070009880114
"CEBPG",8.88445038735353,7.45887057261059
"CEBPZ",10.2983370422557,10.9462104478382
"CECR1",9.86966468717619,9.22909099539412
"CECR5",9.7639129897006,10.9068999498865
"CECR6",4.93023335996219,5.14480059654109
"CELSR2",7.09325548866214,7.17015720768255
"CELSR3",6.25271071770261,6.27524688970795
"CEND1",4.93190152773826,4.90211443487456
"CENPA",8.91163121601964,7.08072320037211
"CENPB",11.1651832172312,11.0378269888327
"CENPBD1",6.76530188237772,7.32600973314943
"CENPE",8.57495247860626,7.44699739869457
"CENPF",10.6552185816932,8.64416889289725
"CENPH",6.0705291771294,6.02026798825981
"CENPI",5.32822312652206,4.88948903465423
"CENPJ",6.6773082976774,6.5367464214257
"CENPK",5.75422278036988,6.37869398244804
"CENPL",7.31571990617789,6.96721944595934
"CENPM",9.78477318571051,7.87207545092423
"CENPN",10.6499231566855,8.80004020228569
"CENPO",6.60388340613062,5.418058262365
"CENPP",5.52112664447649,5.59363008323801
"CENPQ",6.24152051745314,6.3997938833081
"CENPT",8.14441413200427,7.4642181640862
"CENPV",7.64111368403491,9.89410696865788
"CEP135",7.16738260854673,7.33106346203094
"CEP152",6.044220503089,5.80889264707303
"CEP164",7.08314047745401,7.15427777286937
"CEP170",5.58293890647833,4.84223942292728
"CEP192",8.61485314634362,7.99552340730522
"CEP250",6.02330037824388,5.70139054288215
"CEP290",5.36978845393169,5.68224573549264
"CEP350",9.22126137642076,7.67894260683386
"CEP55",9.88779681533312,7.34684362372889
"CEP57",7.46922118986713,5.47376790472724
"CEP63",8.44432379758671,8.1694721801804
"CEP68",6.17019551726956,5.3711265743903
"CEP70",7.47721539623557,6.34019699186427
"CEP72",5.39420103933801,5.09623087727572
"CEP78",7.54111024138935,7.50555989668075
"CEPT1",9.06887195370521,8.84632048782117
"CER1",5.17828730614015,4.80418196913136
"CERCAM",7.8435719309276,8.54038624378685
"CERK",8.47662911962359,8.45957608219627
"CES1",5.10805859046709,4.95732410280275
"CES2",8.13007122985018,8.61922293676888
"CES3",4.575031548817,5.38205654878247
"CETN2",10.3984680030305,10.6360423947584
"CETN3",7.39482886640658,8.11935471977491
"CETP",5.48360408870884,6.71473075615181
"CFB",8.67658670460095,8.69835042207326
"CFC1B",5.48711266523951,5.25082746940616
"CFD",9.54750109189074,7.77623613546537
"CFDP1",10.3176931534877,10.0063441161145
"CFH",7.43023465992412,7.93966753106191
"CFHR1",4.77179950865323,5.02054612151338
"CFHR2",5.04341552290728,5.27177717751637
"CFI",6.87137843253076,11.2525250875301
"CFL1",12.2840291699825,13.078382482671
"CFL2",5.20450130107621,5.15352894834329
"CFLAR",8.85741369026066,8.00384882466894
"CFP",5.19034666389986,4.61917718872076
"CFTR",5.45214473306374,4.81607755096938
"CGA",5.01427310679068,4.6072431080358
"CGB",4.98210757787692,4.59844955403105
"CGB1",4.53556130548209,4.71759202459126
"CGGBP1",10.4374777044203,10.1167154387195
"CGN",8.10151886744182,4.65839219653137
"CGNL1",6.00853614880046,4.50949785069093
"CGRRF1",7.67750421911754,7.12033751823555
"CH25H",6.02192165564368,6.8454850238577
"CHAC1",4.37539489865708,4.54269704940629
"CHAD",5.38836997894735,4.43717512217069
"CHADL",5.9586359293248,5.53964628945998
"CHAF1A",7.69848290949203,5.94714738531338
"CHAF1B",8.53130635697268,7.06532445754547
"CHCHD1",7.6272338537753,7.6425500975919
"CHCHD10",10.2687114051047,9.48287949309238
"CHCHD2",12.7996366955705,12.5337165770563
"CHCHD3",8.55486186014712,8.32651294129898
"CHCHD4",9.12406662570048,9.42292520354548
"CHCHD5",8.87663367463209,9.03890582151821
"CHCHD6",11.9720980548104,8.04622855858157
"CHCHD7",8.30991879937986,6.53796615848419
"CHD1",7.68615584375721,8.1883916718822
"CHD1L",9.42337378404585,8.51591236043124
"CHD2",4.97513906912075,6.5231492086867
"CHD3",5.56108776229356,5.8129637041755
"CHD4",10.8883596579723,11.3447592433063
"CHD6",6.52498389914751,6.67949339514901
"CHD7",8.58400342515844,8.56889501982359
"CHD8",10.397566880365,9.80644953867387
"CHD9",10.7968453205671,9.98243416405114
"CHEK1",6.89400694897699,7.82651613186586
"CHEK2",7.60388051219836,7.36218054144687
"CHERP",7.84724937379583,7.80154676227915
"CHFR",9.7247386625926,9.16144064744152
"CHI3L1",8.69387782302066,7.47680872230048
"CHI3L2",6.07868968841269,4.78545253511706
"CHIC2",9.2232719615337,9.94845748351782
"CHIT1",4.60950469320756,4.33394388998544
"CHKA",12.5130410544511,8.32077541311069
"CHKB",9.34891816835654,8.19901311379338
"CHL1",4.98869806115278,5.09488878393324
"CHM",8.24484135171202,8.75622077472274
"CHML",5.32077775088043,5.42951779775064
"CHMP1A",9.4222225898744,8.61651164239443
"CHMP1B",8.64575157999434,9.10939655087354
"CHMP2A",10.6781144783516,10.9172539505243
"CHMP2B",7.2920638032608,7.92050017913704
"CHMP4A",9.51483382167345,9.77636133860949
"CHMP4B",9.08680448560932,8.47447514050371
"CHMP5",9.95462163782357,11.4156014784463
"CHMP6",7.67038566345609,7.49272293234468
"CHMP7",7.06629405058229,6.91828352871373
"CHN1",9.28728894785071,9.253114346117
"CHN2",5.68648780803049,6.23327480227064
"CHORDC1",5.62824514239838,7.60092935429126
"CHPF",8.88541396517559,9.77065130600715
"CHPF2",7.19247213265599,8.15913516826013
"CHPT1",9.44884919648794,9.01971820001565
"CHRAC1",6.83110502237687,7.0156711643518
"CHRDL2",4.79649505651087,5.15500438618145
"CHRM3",4.6250529793316,5.96491816280654
"CHRNA1",5.43905555675671,6.00909435281717
"CHRNA10",5.6345506698047,5.06771450614765
"CHRNA2",5.24960127269392,4.50998358180767
"CHRNA3",4.74544713064546,4.97025270071493
